track,frame_idx,instance.score,mouth.x,mouth.y,mouth.score,L_eye.x,L_eye.y,L_eye.score,R_eye.x,R_eye.y,R_eye.score,tail.x,tail.y,tail.score,spine.x,spine.y,spine.score
track_2,2,1.0177136659622192,520.349853515625,965.0231323242188,1.013569712638855,540.7974853515625,972.4111328125,0.9387376308441162,536.9746704101562,952.6572265625,0.9362391829490662,636.5352783203125,948.3338012695312,0.8878111839294434,592.5001831054688,952.79541015625,0.9553461670875549
track_3,2,1.051652431488037,340.57415771484375,943.9962158203125,0.9961296319961548,356.20147705078125,963.4251098632812,0.9828181266784668,364.17474365234375,943.9895629882812,0.9859619140625,451.8124694824219,992.1651000976562,0.882148265838623,407.97528076171875,975.8609008789062,0.9752811193466187
track_0,3,0.9818398952484131,576.5653686523438,845.0789184570312,0.927003800868988,604.276611328125,848.935546875,0.9292641878128052,596.605712890625,828.3570556640625,0.8962634205818176,704.705322265625,793.0518798828125,0.7993708848953247,660.1834716796875,816.655517578125,0.9719408750534058
track_1,3,0.9748645424842834,416.75457763671875,896.5067138671875,0.9623036980628967,437.1059265136719,908.3538818359375,0.9749654531478882,437.4580383300781,888.121826171875,0.9793356657028198,552.388671875,896.0631103515625,0.9179708957672119,496.7699890136719,899.8111572265625,0.966179609298706
track_2,3,1.0081363916397095,519.8552856445312,964.9844970703125,1.0017415285110474,540.3090209960938,972.3660888671875,0.9368777275085449,536.4699096679688,952.6878662109375,0.9485376477241516,636.1804809570312,945.2708129882812,0.8719850182533264,592.2389526367188,952.7119140625,0.9542979598045349
track_3,3,1.052193284034729,336.71673583984375,940.9369506835938,0.986129105091095,352.4160461425781,960.403564453125,1.0061390399932861,360.3780822753906,940.9234619140625,0.9679827690124512,447.82806396484375,992.152099609375,0.8671178221702576,404.12774658203125,972.3693237304688,0.974024772644043
track_0,4,0.9734195470809937,580.8809814453125,845.0213012695312,0.8882372975349426,605.5955200195312,848.849365234375,0.9548476338386536,600.6090087890625,828.1747436523438,0.9022875428199768,704.9324340820312,792.6428833007812,0.8414868116378784,657.02001953125,816.4915161132812,0.9800704717636108
track_1,4,0.9835136532783508,416.2262268066406,897.1033935546875,0.9618565440177917,436.6435241699219,908.94775390625,0.9668031930923462,436.9845886230469,888.7261352539062,0.9814742207527161,552.1699829101562,896.8095703125,0.9483762979507446,496.5859680175781,896.860107421875,1.003562092781067
track_2,4,0.9970157146453857,517.189208984375,964.8111572265625,1.020143985748291,537.607177734375,972.2047119140625,0.9261965751647949,536.6657104492188,952.4192504882812,0.934230387210846,633.415283203125,944.646240234375,0.8804425597190857,589.0974731445312,952.4741821289062,0.9475765228271484
track_3,4,1.0374524593353271,332.9652099609375,939.9317626953125,0.9755486845970154,348.5513916015625,959.3683471679688,0.9885475635528564,356.6163635253906,939.9395751953125,0.9933355450630188,444.0252685546875,988.3802490234375,0.8766070008277893,400.3001708984375,971.7510986328125,0.9926660060882568
track_0,5,0.9699453115463257,576.8701782226562,848.3298950195312,0.9082553386688232,604.5703125,849.047119140625,0.9577791094779968,596.7052612304688,828.4415283203125,0.9068426489830017,700.837158203125,793.2066650390625,0.814441978931427,656.3297729492188,816.6295776367188,0.9833068251609802
track_1,5,0.9912683963775635,416.0530700683594,896.8242797851562,0.9610408544540405,436.47161865234375,908.6777954101562,0.960106372833252,436.9411315917969,888.459228515625,0.9786517024040222,548.9729614257812,897.1708374023438,0.9394236207008362,496.4581298828125,896.7819213867188,1.0019643306732178
track_2,5,1.013538122177124,516.4903564453125,964.6868896484375,1.0105053186416626,536.9071044921875,972.0867919921875,0.9315427541732788,533.0247192382812,952.3260498046875,0.94112628698349,632.7982177734375,944.3079223632812,0.8914011120796204,588.5662841796875,952.3685913085938,0.9525448083877563
track_3,5,1.0707224607467651,332.1767578125,937.0003662109375,0.9681381583213806,344.9331970214844,956.4381103515625,1.0198115110397339,352.96075439453125,936.9498291015625,0.9672138094902039,440.305908203125,988.3399047851562,0.8897032737731934,396.5237121582031,968.3148193359375,0.9857281446456909
track_0,6,0.9518524408340454,573.0302124023438,848.1071166992188,0.9429951310157776,600.7675170898438,851.8325805664062,0.9450236558914185,592.890625,828.387939453125,0.8878843188285828,696.9618530273438,796.3661499023438,0.8909561634063721,652.636474609375,819.8341674804688,0.9666271805763245
track_1,6,0.9902080297470093,412.81353759765625,893.5341186523438,0.957581102848053,436.0759582519531,905.5743408203125,0.9501664638519287,436.6473388671875,885.3663330078125,0.9921101331710815,548.664306640625,896.9465942382812,0.9611461162567139,496.3309631347656,896.8763427734375,1.0007398128509521
track_2,6,1.0220810174942017,516.0379028320312,964.7874145507812,1.004742980003357,536.4699096679688,972.2278442382812,0.9290131330490112,532.577392578125,952.5678100585938,0.9515436291694641,632.6082763671875,944.487060546875,0.887445867061615,588.4083862304688,952.537109375,0.9518994092941284
track_3,6,1.0593141317367554,328.770263671875,936.0894165039062,0.9979036450386047,341.4363098144531,955.541015625,0.994608461856842,349.5306396484375,936.0897216796875,0.9793245792388916,436.871826171875,987.5607299804688,0.8950186371803284,392.9958190917969,967.8023681640625,1.00395667552948
track_0,7,0.9512525200843811,572.083251953125,848.3280639648438,0.9469643831253052,596.9967651367188,852.005859375,0.9274255633354187,592.0175170898438,831.5567016601562,0.8827351331710815,696.5941162109375,799.529052734375,0.8802762031555176,652.2683715820312,819.8836059570312,0.9622128009796143
track_1,7,0.9806458950042725,412.77886962890625,891.5278930664062,0.9408053159713745,432.7851257324219,904.0639038085938,0.9695928692817688,436.5875244140625,883.9449462890625,0.956696093082428,545.299072265625,895.790771484375,0.9231546521186829,492.80889892578125,899.910400390625,0.974577784538269
track_2,7,1.0195084810256958,512.4808959960938,964.6133422851562,0.9770404100418091,535.9114990234375,971.9833374023438,0.933944046497345,531.9803466796875,952.1903686523438,0.9530171751976013,632.1768188476562,943.792724609375,0.8821670413017273,587.9656982421875,952.13134765625,0.953239381313324
track_3,7,1.0610300302505493,324.6247253417969,936.2760620117188,0.9785312414169312,340.2953186035156,952.8084716796875,1.0074639320373535,348.2589111328125,936.2081298828125,0.9728727340698242,432.7523193359375,984.88525390625,0.8868340849876404,392.2633056640625,964.5477294921875,0.9882313013076782
track_0,8,0.940190851688385,572.8156127929688,848.6085815429688,0.9482070803642273,597.5596313476562,849.3812255859375,0.9442391395568848,592.6011352539062,828.8779907226562,0.9213129281997681,701.0071411132812,796.8682250976562,0.8660033345222473,652.798828125,816.766357421875,0.9667993187904358
track_1,8,0.9847040772438049,409.24212646484375,881.18896484375,0.9474824070930481,428.86376953125,897.3695068359375,0.9346649646759033,433.27984619140625,877.3001098632812,0.9636546969413757,541.28857421875,893.2396850585938,0.9275113940238953,488.7537536621094,900.7921142578125,0.9917325973510742
track_2,8,1.0268046855926514,512.285888671875,964.3297729492188,0.9962651133537292,535.6458740234375,971.8367309570312,0.9151592254638672,531.8107299804688,952.1500854492188,0.9440438747406006,632.482177734375,944.205810546875,0.8811075091362,587.9878540039062,952.22509765625,0.9559755921363831
track_3,8,1.0403605699539185,323.9542236328125,932.832275390625,0.9951510429382324,336.7049865722656,952.25341796875,0.9801158905029297,344.7488708496094,932.8058471679688,0.9651854634284973,432.48431396484375,984.667236328125,0.880515992641449,391.95440673828125,964.275146484375,0.9796167016029358
track_0,9,0.9681023359298706,572.8465576171875,844.7681884765625,0.9412420392036438,600.755615234375,848.5719604492188,0.9613394737243652,592.928466796875,827.9398193359375,0.9128726124763489,704.9458618164062,796.2261962890625,0.853442370891571,656.5232543945312,816.3377075195312,0.97437983751297
track_1,9,0.9960553050041199,408.0965270996094,872.4796142578125,0.9666987061500549,424.1156921386719,892.2229614257812,0.9519238471984863,432.25177001953125,872.49755859375,0.9624042510986328,535.7861328125,899.9654541015625,0.9124667644500732,484.07611083984375,904.3619384765625,0.9820365309715271
track_2,9,1.0287210941314697,512.5114135742188,964.0,1.0114089250564575,533.0146484375,971.5200805664062,0.9322559237480164,529.1160278320312,951.73828125,0.9433791041374207,632.5982055664062,943.5905151367188,0.8893874883651733,584.7980346679688,951.8851318359375,0.943648099899292
track_3,9,1.0279104709625244,321.5992431640625,932.4241943359375,0.9773930907249451,337.2210388183594,951.8876342773438,1.0133867263793945,345.2778015136719,932.4225463867188,0.9819427728652954,433.064697265625,984.4046630859375,0.9116039276123047,389.0187683105469,964.1085815429688,0.9836644530296326
track_0,10,0.9562199711799622,575.9048461914062,844.0712280273438,0.9099677205085754,600.8545532226562,847.9044189453125,0.9280683398246765,596.0552368164062,824.3235473632812,0.9171401262283325,711.9387817382812,792.0997924804688,0.834312379360199,660.1400146484375,815.970458984375,0.9661332368850708
track_1,10,1.0087710618972778,404.1037902832031,867.4526977539062,0.9326058030128479,416.8448181152344,887.5242919921875,0.917528510093689,428.3003234863281,867.9335327148438,0.9574635028839111,525.0594482421875,907.731201171875,0.930793285369873,476.4742736816406,903.867919921875,0.9673067331314087
track_2,10,1.036360263824463,512.1522827148438,964.4539184570312,0.9874748587608337,532.6610717773438,969.13330078125,0.9493004679679871,528.774169921875,949.2911376953125,0.9556161761283875,629.185546875,941.1737060546875,0.8707186579704285,584.6474609375,948.901123046875,0.9485052824020386
track_3,10,1.032814860343933,323.8161926269531,932.3563232421875,0.9890874028205872,336.45172119140625,951.784423828125,0.9813647866249084,344.5517883300781,932.3497924804688,1.0116355419158936,432.5466003417969,984.4281616210938,0.8896415829658508,392.0436706542969,964.1356201171875,0.9598058462142944
track_0,11,0.9476532936096191,576.0852661132812,843.6973876953125,0.9252710938453674,600.9453125,847.4960327148438,0.9130116701126099,596.2985229492188,823.9976806640625,0.8973998427391052,712.770263671875,791.8839721679688,0.8519127368927002,660.4584350585938,815.8687133789062,0.9600834846496582
track_1,11,1.0164265632629395,396.8922119140625,863.702392578125,0.9647594094276428,412.5848388671875,883.7210693359375,0.8992488384246826,421.0455322265625,864.0813598632812,0.962468683719635,517.3491821289062,911.9400634765625,0.914143979549408,468.844970703125,900.0188598632812,0.9840378761291504
track_2,11,1.0383750200271606,509.07159423828125,961.4078369140625,0.987435519695282,532.4500122070312,969.0508422851562,0.9428874850273132,528.6218872070312,949.2063598632812,0.9596641063690186,629.1002197265625,941.2582397460938,0.8710535764694214,584.633544921875,948.8853759765625,0.9494045972824097
track_3,11,1.0253409147262573,323.5499572753906,932.1690063476562,0.9853282570838928,336.2190856933594,951.6138305664062,0.9742680191993713,344.3030700683594,932.1759643554688,1.0112571716308594,432.45294189453125,984.3401489257812,0.890811026096344,391.86260986328125,964.0415649414062,0.9609480500221252
track_0,12,0.9504210948944092,572.2022705078125,840.4493408203125,0.9083650708198547,596.9070434570312,844.6197509765625,0.8880730867385864,592.37744140625,824.04443359375,0.899848461151123,712.6583251953125,791.9236450195312,0.8733137845993042,660.07080078125,815.892333984375,0.9599117040634155
track_1,12,1.0041342973709106,391.76904296875,859.9146728515625,0.9511091113090515,404.51214599609375,879.9340209960938,0.9441131949424744,415.9087219238281,860.3133544921875,0.9564921855926514,512.2816162109375,911.9029541015625,0.9413358569145203,464.0436706542969,895.9409790039062,0.9808515906333923
track_2,12,1.0456665754318237,508.7605895996094,961.3165283203125,0.99467933177948,532.173828125,968.8511962890625,0.9392165541648865,528.311279296875,949.04052734375,0.9557616114616394,628.7021484375,940.9287109375,0.8863962292671204,584.3469848632812,948.7293090820312,0.9539608955383301
track_3,12,1.018074631690979,321.1460266113281,931.8739624023438,1.0010689496994019,336.8465270996094,948.4862060546875,0.9817887544631958,344.8135986328125,931.885009765625,0.98638516664505,433.1434020996094,983.9524536132812,0.9135447144508362,388.9652099609375,963.834228515625,0.9719954133033752
track_0,13,0.9472546577453613,568.1334228515625,843.7379760742188,0.873428225517273,592.7431030273438,847.7318725585938,0.8957875370979309,588.262451171875,824.313232421875,0.8957537412643433,712.2230834960938,792.297607421875,0.8886160850524902,656.2850952148438,816.039306640625,0.9689332246780396
track_1,13,1.0327022075653076,384.7256164550781,856.3514404296875,0.9752141833305359,397.48956298828125,876.3171997070312,0.9284805059432983,408.8270263671875,856.684326171875,0.9378855228424072,505.1293029785156,908.5851440429688,0.9440059065818787,456.87786865234375,892.03271484375,0.9781360626220703
track_2,13,1.0481866598129272,508.713134765625,961.0071411132812,0.9885801672935486,532.2092895507812,968.5435180664062,0.9336071014404297,528.3078002929688,948.6517944335938,0.9562240242958069,628.87353515625,940.2879028320312,0.8813106417655945,584.3765869140625,948.4720458984375,0.9520689845085144
track_3,13,1.0064115524291992,320.94573974609375,931.6010131835938,0.9979696273803711,336.61505126953125,948.1989135742188,0.9771043658256531,344.53948974609375,931.5867309570312,0.9876906275749207,432.9031982421875,983.5413818359375,0.8981569409370422,388.9163818359375,963.7081298828125,0.9661343097686768
track_0,14,0.9239404201507568,564.1053466796875,844.350830078125,0.8291815519332886,588.247314453125,848.4605102539062,0.9056469202041626,580.7298583984375,824.87158203125,0.8942387700080872,708.255859375,792.7318115234375,0.8893623352050781,652.251708984375,816.3497314453125,0.970201849937439
track_1,14,1.0240451097488403,376.8054504394531,855.85888671875,0.9339967966079712,392.68463134765625,872.9251098632812,0.9318329691886902,401.00152587890625,856.0067749023438,0.9369603991508484,500.4798583984375,907.877197265625,0.9291579127311707,452.3117370605469,888.1832885742188,0.9818871021270752
track_2,14,1.0438222885131836,508.5325927734375,960.8564453125,0.9985519051551819,531.9398803710938,968.3889770507812,0.9259936213493347,528.0979614257812,948.6165771484375,0.9593855142593384,628.7339477539062,940.321533203125,0.8761821389198303,584.1338500976562,948.5,0.9534041285514832
track_3,14,1.0333467721939087,320.4293518066406,929.3198852539062,0.9887291789054871,333.2850646972656,948.7411499023438,0.9896730780601501,341.2226867675781,929.2025756835938,0.9813251495361328,432.4551086425781,981.2576904296875,0.8906364440917969,388.4991149902344,960.7317504882812,0.9479370713233948
track_0,15,0.9179722666740417,556.2159423828125,844.614501953125,0.8335806727409363,580.8921508789062,851.7266235351562,0.9168405532836914,576.388916015625,828.1583251953125,0.9195932149887085,700.9996337890625,795.9520263671875,0.8723928928375244,644.4835815429688,820.1519165039062,0.952367901802063
track_1,15,1.015643835067749,372.1033020019531,852.620849609375,0.9655395150184631,388.156982421875,872.4214477539062,0.9721225500106812,396.24310302734375,852.5845947265625,0.9665886759757996,495.98883056640625,904.1804809570312,0.930429220199585,447.8980712890625,884.2725219726562,0.9689263701438904
track_2,15,1.0488307476043701,508.410888671875,960.557373046875,0.998719334602356,531.864990234375,968.094970703125,0.9223178625106812,528.008056640625,948.2945556640625,0.9539476037025452,628.8477172851562,936.889892578125,0.8680546879768372,584.131103515625,948.2214965820312,0.9474297165870667
track_3,15,1.0467296838760376,320.1041259765625,929.067138671875,0.9911535978317261,332.9519958496094,948.4774169921875,0.9917559027671814,340.903564453125,928.9599609375,0.9967764616012573,432.29449462890625,980.9779052734375,0.9023216962814331,388.3104553222656,960.5828247070312,0.9461600184440613
track_0,16,0.8723129630088806,552.0772705078125,845.5183715820312,0.8389759063720703,576.4878540039062,852.6959228515625,0.9276753664016724,571.947021484375,829.029052734375,0.9103922247886658,699.775634765625,796.5751953125,0.849820613861084,640.1685180664062,820.88623046875,0.9674784541130066
track_1,16,0.9954003691673279,365.2493591308594,852.3896484375,0.9426901936531067,381.35040283203125,869.2454223632812,0.9326133728027344,392.34228515625,852.2101440429688,0.9529372453689575,489.37860107421875,900.3683471679688,0.9168623685836792,440.65673828125,880.59130859375,0.9693377614021301
track_2,16,1.0409690141677856,508.22918701171875,960.4019165039062,0.9973046779632568,528.7545166015625,968.00830078125,0.9166857600212097,527.8701782226562,948.1500244140625,0.942739725112915,631.806884765625,936.8644409179688,0.8684712052345276,583.9949951171875,948.2369384765625,0.9486201405525208
track_3,16,1.0539865493774414,316.8705749511719,928.876708984375,0.9805048704147339,332.61773681640625,948.3328857421875,0.9925878643989563,340.5738525390625,928.7830810546875,1.0032013654708862,432.1522521972656,980.8096923828125,0.9060196280479431,388.1441345214844,960.4561767578125,0.9493171572685242
track_0,17,0.8448795080184937,545.1188354492188,848.3206176757812,0.9219507575035095,572.802734375,852.69384765625,0.9251590371131897,565.3848876953125,828.9812622070312,0.9124036431312561,693.280517578125,796.93310546875,0.8004416227340698,632.8365478515625,824.4218139648438,0.9623497724533081
track_1,17,1.0256071090698242,361.0503234863281,848.5452270507812,0.9487805962562561,377.1800537109375,868.245361328125,0.9660917520523071,385.19775390625,848.341796875,0.9728684425354004,488.47393798828125,896.1032104492188,0.9301766753196716,436.6998596191406,879.8833618164062,0.9683303833007812
track_2,17,1.0279215574264526,508.8541564941406,960.1334838867188,1.017420768737793,529.3894653320312,964.8470458984375,0.925854504108429,525.5097045898438,947.8948364257812,0.9292500019073486,629.2725830078125,936.7429809570312,0.8933261632919312,580.985107421875,948.103759765625,0.9464901089668274
track_3,17,1.0518182516098022,316.54718017578125,928.6830444335938,0.9909617900848389,332.24072265625,948.1205444335938,0.9942946434020996,340.2251281738281,928.59375,1.007686972618103,431.81182861328125,980.5109252929688,0.8924925923347473,387.9788818359375,960.3024291992188,0.9582242369651794
track_0,18,0.7904260754585266,544.179931640625,848.3875732421875,0.8530025482177734,568.5028686523438,852.768310546875,0.9355760812759399,564.0390625,831.9825439453125,0.8960721492767334,692.6762084960938,799.9185180664062,0.8442400097846985,632.3181762695312,824.4161987304688,0.9527630805969238
track_1,18,1.0328147411346436,359.95989990234375,848.6849975585938,0.9646599888801575,376.2247009277344,868.3037109375,0.9666302800178528,384.0916442871094,848.3955688476562,0.9937880039215088,484.90240478515625,893.1556396484375,0.9164159893989563,436.11529541015625,876.5225219726562,0.989236056804657
track_2,18,1.0160197019577026,508.6784973144531,959.916259765625,1.0006998777389526,529.2657470703125,964.6263427734375,0.9266519546508789,525.3828125,947.5992431640625,0.9231177568435669,629.412841796875,936.4276123046875,0.9029536247253418,580.9380493164062,947.927734375,0.9484682679176331
track_3,18,1.0440205335617065,316.31390380859375,928.5363159179688,0.9946423768997192,331.9891662597656,947.9425659179688,0.988636314868927,339.9688720703125,928.4425048828125,1.0093432664871216,431.7524719238281,980.4365234375,0.8964795470237732,387.88006591796875,960.1956787109375,0.9650524854660034
track_0,19,0.7816324830055237,543.8060302734375,848.2692260742188,0.7900818586349487,564.4769897460938,852.7490844726562,0.9011875987052917,560.0682983398438,831.9833374023438,0.8959710001945496,692.258544921875,800.1303100585938,0.8705206513404846,632.2095947265625,824.3287963867188,0.936392068862915
track_1,19,1.032625675201416,356.6571044921875,848.1007690429688,0.9656089544296265,375.95758056640625,864.94091796875,0.9443957209587097,383.7893371582031,847.88720703125,0.9746269583702087,487.8585205078125,892.5361328125,0.9268624782562256,436.02935791015625,876.1726684570312,0.9851845502853394
track_2,19,1.0162436962127686,508.5748291015625,959.818359375,0.9919984936714172,529.098388671875,964.5459594726562,0.9340342879295349,525.2808837890625,944.7034912109375,0.9303508996963501,629.4254760742188,936.44091796875,0.8984331488609314,580.8910522460938,947.94287109375,0.9486198425292969
track_3,19,1.0400620698928833,316.88299560546875,928.4987182617188,1.001462697982788,332.70721435546875,947.922607421875,0.9759998917579651,337.7038269042969,928.3533325195312,0.9845030307769775,429.40960693359375,980.3195190429688,0.9115827083587646,385.0432434082031,960.1263427734375,0.9781632423400879
track_0,20,0.7752358913421631,540.083740234375,848.4336547851562,0.7985101938247681,560.76123046875,852.9281005859375,0.9044265747070312,556.4343872070312,832.1595458984375,0.9005157947540283,688.8590698242188,800.7429809570312,0.8842732310295105,628.5138549804688,824.633056640625,0.9391850233078003
track_1,20,1.037909746170044,356.8753662109375,847.83203125,0.9640518426895142,376.18939208984375,864.6742553710938,0.953755259513855,381.1079406738281,844.7312622070312,0.9758931398391724,488.35382080078125,892.1962890625,0.9312368631362915,436.3290100097656,876.03515625,0.9733207821846008
track_2,20,1.0197925567626953,508.2811584472656,959.6038818359375,0.9852136969566345,528.818359375,964.3388671875,0.9289476871490479,525.0262451171875,944.5133056640625,0.9337347745895386,629.0408935546875,936.35107421875,0.9024454355239868,580.6510009765625,947.841064453125,0.9451748728752136
track_3,20,1.0416110754013062,316.7733154296875,928.4971923828125,1.0002449750900269,329.6766357421875,947.9227294921875,0.9771320223808289,337.5761413574219,928.3439331054688,0.9901636838912964,429.38226318359375,980.3001098632812,0.9121332764625549,385.0255432128906,960.0810546875,0.9822248220443726
track_0,21,0.748572826385498,536.0875854492188,848.6429443359375,0.8240853548049927,556.9522705078125,853.1671752929688,0.9133082628250122,552.604736328125,832.3335571289062,0.9129200577735901,688.3047485351562,801.1890258789062,0.866852879524231,624.4959106445312,824.83154296875,0.9376235008239746
track_1,21,1.0303454399108887,356.9909362792969,847.5740356445312,0.9505950212478638,376.2806396484375,864.421142578125,0.9672657251358032,381.1852722167969,844.46630859375,0.9895258545875549,488.5875244140625,891.858154296875,0.9163153767585754,436.4436950683594,875.8994140625,0.9744009971618652
track_2,21,1.0137938261032104,508.2502746582031,957.3552856445312,0.9724178910255432,528.7926025390625,964.8598022460938,0.934816300868988,524.90185546875,945.009033203125,0.9600220918655396,629.120361328125,936.7173461914062,0.8950600624084473,580.825927734375,944.799072265625,0.9547057151794434
track_3,21,1.0399936437606812,316.76031494140625,928.6361083984375,0.9984734058380127,329.6701354980469,948.0354614257812,0.9849899411201477,337.525146484375,928.4554443359375,0.9929909706115723,429.383056640625,980.32861328125,0.91530841588974,385.0330810546875,960.0989379882812,0.984356164932251
track_0,22,0.7149600982666016,532.208251953125,848.054443359375,0.8425159454345703,556.1686401367188,855.381591796875,0.9093494415283203,548.8519287109375,831.8160400390625,0.9317852258682251,684.470458984375,803.7889404296875,0.86646568775177,620.3423461914062,827.8352661132812,0.9224406480789185
track_1,22,1.0195845365524292,356.9750671386719,844.4458618164062,0.952593982219696,376.35186767578125,864.1359252929688,0.9687216281890869,381.22265625,844.1758422851562,0.994224488735199,488.792236328125,891.6019897460938,0.9124148488044739,436.53399658203125,875.7005004882812,0.9699132442474365
track_2,22,1.0152344703674316,505.1117248535156,957.182373046875,0.9905300140380859,528.620361328125,964.7303466796875,0.9312543869018555,524.7265625,944.88330078125,0.9535569548606873,629.096435546875,936.6251220703125,0.8975794911384583,580.7068481445312,944.7127685546875,0.9565350413322449
track_3,22,1.0363129377365112,316.7879333496094,928.8598022460938,0.9939293265342712,332.7005310058594,948.27001953125,0.9874658584594727,337.5814208984375,928.6475219726562,0.9896590709686279,429.5296630859375,980.4802856445312,0.9155272245407104,385.07470703125,960.1898803710938,0.9842110872268677
track_0,23,0.7157795429229736,525.0828247070312,848.403076171875,0.9303799271583557,552.669921875,855.7921752929688,0.9344010949134827,545.299072265625,832.2404174804688,0.9496113061904907,677.16015625,804.5499267578125,0.7648017406463623,612.6412963867188,828.24755859375,0.9604563117027283
track_1,23,1.0272455215454102,357.0062561035156,845.0763549804688,0.9488353133201599,376.37457275390625,864.675537109375,0.9764447808265686,381.18670654296875,844.6096801757812,1.0035399198532104,488.89678955078125,892.2108764648438,0.923738956451416,436.3492431640625,872.56201171875,0.9915136694908142
track_2,23,1.0231599807739258,504.9952392578125,957.0574340820312,0.9851970076560974,528.4595336914062,964.5548706054688,0.9288598299026489,524.5615234375,944.728515625,0.9553520083427429,629.0220947265625,936.5153198242188,0.8956333994865417,580.583740234375,944.5875854492188,0.9546260833740234
track_3,23,1.038436770439148,316.1286315917969,928.9967651367188,0.9797214269638062,331.90887451171875,948.3955078125,1.00181245803833,339.7483215332031,928.8114624023438,0.9905809164047241,431.9078674316406,980.5845947265625,0.907134473323822,387.902587890625,960.2142944335938,0.9886823892593384
track_0,24,0.7420027852058411,523.8262939453125,848.461669921875,0.8890153169631958,548.3795166015625,855.8760986328125,0.9485270977020264,544.04150390625,832.26806640625,0.9567450284957886,676.3870239257812,804.5687866210938,0.8081899285316467,611.8033447265625,828.2327880859375,0.9719740152359009
track_1,24,1.0291284322738647,356.83966064453125,844.7718505859375,0.9593504667282104,376.2725830078125,864.3580322265625,0.9761598110198975,381.0382080078125,844.2759399414062,1.0089222192764282,488.7035217285156,888.9096069335938,0.934130072593689,436.29278564453125,872.2982177734375,0.9810550212860107
track_2,24,1.0279024839401245,504.895263671875,956.82666015625,0.9940588474273682,528.3642578125,964.3609619140625,0.9258301258087158,524.4799194335938,944.5466918945312,0.9528331160545349,629.0205078125,936.3424072265625,0.898637592792511,580.54833984375,944.4486083984375,0.956985592842102
track_3,24,1.037185788154602,316.2145080566406,932.056396484375,0.9921800494194031,331.99212646484375,948.5713500976562,1.0044829845428467,339.8185729980469,929.0086669921875,0.992705762386322,432.0055847167969,980.6492309570312,0.9112890958786011,387.9288330078125,960.28125,0.9878446459770203
track_0,25,0.7623963952064514,520.3033447265625,848.5798950195312,0.9339364171028137,544.9093017578125,856.0502319335938,0.9365199208259583,540.5801391601562,832.3755493164062,0.9593850374221802,675.9981689453125,807.9327392578125,0.7167812585830688,608.112060546875,828.31982421875,0.9897379875183105
